customer_tweet_id,customer_text,customer_raw_text,customer_created_at,agent_tweet_id,agent_text,agent_raw_text,agent_created_at
2940374,So my issue continues. They schedule a call for this morning. I pick it up. We are talking for a few minutes. The line drops.. They dont ring back. I cant ring them.,So my @AppleSupport issue continues. They schedule a call for this morning. I pick it up. We are talking for a few minutes. The line drops.. They dont ring back. I cant ring them.,Wed Nov 29 08:16:38 +0000 2017,2940373,"Reach back out to us in DM. We'd like to research what happened here, and get you back in touch with someone who can help with your issue. https://t.co/GDrqU22YpT","@802521 Reach back out to us in DM. We'd like to research what happened here, and get you back in touch with someone who can help with your issue. https://t.co/GDrqU22YpT",Wed Nov 29 13:31:27 +0000 2017
1666292,when is your shop opening In bluewater? been shut for months and waiting to get my phone fixed. The warranty is nearly out!,@AppleSupport when is your shop opening In bluewater? been shut for months and waiting to get my phone fixed. The warranty is nearly out!,Tue Oct 17 15:13:12 +0000 2017,1666291,We have other service options available. Direct Message us and we'll help out. https://t.co/GDrqU22YpT,@458964 We have other service options available. Direct Message us and we'll help out. https://t.co/GDrqU22YpT,Tue Oct 17 15:27:00 +0000 2017
1141630,"apple I need help! my macbook wont turn on (screen), what do do","@AppleSupport apple I need help! my macbook wont turn on (screen), what do  do",Sun Oct 15 15:42:25 +0000 2017,1141627,Help is here. Have you tried the steps found here? https://t.co/RqWW0duJ0U Let us know and we'll go from there.,@388725 Help is here. Have you tried the steps found here? https://t.co/RqWW0duJ0U Let us know and we'll go from there.,Sun Oct 15 16:10:29 +0000 2017
2302118,"iPhone 7, less than a year old. iOS 11 is killing the battery life. Not lasting the day now.","@AppleSupport iPhone 7, less than a year old. iOS 11 is killing the battery life. Not lasting the day now.",Thu Oct 19 20:31:01 +0000 2017,2302117,We are here to help. DM us your exact iOS version and we can take a look at this. https://t.co/GDrqU22YpT,@668085 We are here to help. DM us your exact iOS version and we can take a look at this. https://t.co/GDrqU22YpT,Thu Oct 19 20:50:28 +0000 2017
121514,Sorry I've had enough! Been trying to get my Mac to produce a very simple movie using iMovie... keeps crashing. Helpdesk suggested I update to High Sierra... did so and it took over an hour. Same problem but now my machine seems unstable! Game over! YouSuck,"Sorry @115858 @AppleSupport I've had enough! 
Been trying to get my Mac to produce a very simple movie using iMovie... keeps crashing. Helpdesk suggested I update to High Sierra... did so and it took over an hour. Same problem but now my machine seems unstable! 
Game over! YouSuck",Thu Nov 23 23:42:12 +0000 2017,121512,"We know how important it is for your Mac to work as expected and we'd like to help. To start, please DM us with details about what's happening and the model of Mac you're using. https://t.co/GDrqU22YpT","@143052 We know how important it is for your Mac to work as expected and we'd like to help. To start, please DM us with details about what's happening and the model of Mac you're using. https://t.co/GDrqU22YpT",Thu Nov 23 23:54:00 +0000 2017
561815,"ayuda! Mi teléfono se queda con las funciones bloqueadas y nada funciona. Después de un par de horas, vuelve a funcionar... qué pasa? Quiero cambiar mi iPhone 7 😕","@AppleSupport ayuda! Mi teléfono se queda con las funciones bloqueadas y nada funciona. Después de un par de horas, vuelve a funcionar... qué pasa? Quiero cambiar mi iPhone 7 😕",Sat Dec 02 22:26:29 +0000 2017,561814,We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,@251468 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Sat Dec 02 22:48:53 +0000 2017
1990339,Is this happening with anyone #imessage https://t.co/X1nhXCtGV3,Is this happening with anyone #imessage @AppleSupport https://t.co/X1nhXCtGV3,Thu Nov 02 14:05:19 +0000 2017,1990338,"We’d like to understand more about this. DM us some details about what's going on, and we’ll take it from there. https://t.co/GDrqU22YpT","@571627 We’d like to understand more about this. DM us some details about what's going on, and we’ll take it from there. https://t.co/GDrqU22YpT",Thu Nov 02 16:00:00 +0000 2017
123709,Apple really screwed up with this update. The problem when you put I. My phones constantly freezing and crashing shit sucks.,Apple really screwed up with this update. The problem when you put I️. My phones constantly freezing and crashing shit sucks. @AppleSupport,Fri Nov 24 01:09:40 +0000 2017,123708,"Great news! An update has been released to address auto correct issues, and provide stability and performance improvements. If you haven’t yet, please back up your device and update it to iOS 11.1.2. For more info, check out: https://t.co/4f8hwT5to6","@143659 Great news! An update has been released to address auto correct issues, and provide stability and performance improvements. If you haven’t yet, please back up your device and update it to iOS 11.1.2. For more info, check out: https://t.co/4f8hwT5to6",Fri Nov 24 01:16:29 +0000 2017
1235046,"Why would an app or game run on an iPhone with iOS 11, but not on another?","@AppleSupport Why would an app or game run on an iPhone with iOS 11, but not on another?",Mon Oct 16 19:07:50 +0000 2017,1235044,We can get to the bottom of this together. Can you tell us what app you're having issues with?,@409682 We can get to the bottom of this together. Can you tell us what app you're having issues with?,Mon Oct 16 19:15:01 +0000 2017
1656103,Okay I updated my phone so wHY am I still seeing a question mark in the place of the letter “I”,Okay @AppleSupport I updated my phone so wHY am I still seeing a question mark in the place of the letter “I”,Mon Nov 06 02:05:03 +0000 2017,1656102,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@505357 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 03:43:00 +0000 2017
2739533,I updated to High Sierra this weekend and now my ichat isn't working on my macbook. Any ideas?,@AppleSupport I updated to High Sierra this weekend and now my ichat isn't working on my macbook. Any ideas?,Mon Nov 20 16:54:26 +0000 2017,2739532,"We know how fun it is to use Messages to chat with friends and family. We'll be happy to help. To confirm, by iChat you mean the Messages app, correct? What happens when you try to send a message exactly? Check out: https://t.co/zJx0aNo0ST","@767550 We know how fun it is to use Messages to chat with friends and family. We'll be happy to help. To confirm, by iChat you mean the Messages app, correct? What happens when you try to send a message exactly? Check out: https://t.co/zJx0aNo0ST",Mon Nov 20 17:04:00 +0000 2017
2975709,"im from ph, do I need to travel all the way to Singapore to repair my iphone 7’s screen? The representative told me so. Just want to double check. Thank you!","@AppleSupport im from ph, do I need to travel all the way to Singapore to repair my iphone 7’s screen? The representative told me so. Just want to double check. Thank you!",Thu Nov 30 02:33:10 +0000 2017,2975707,We'd be happy to discuss your service options in your region. Please DM us with details about your iPhone 7's screen to get started. https://t.co/GDrqU22YpT,@820676 We'd be happy to discuss your service options in your region. Please DM us with details about your iPhone 7's screen to get started. https://t.co/GDrqU22YpT,Thu Nov 30 02:47:28 +0000 2017
289116,y’all keep taking money from me for no reason what’s the deal?,@AppleSupport y’all keep taking money from me for no reason what’s the deal?,Fri Oct 06 13:07:46 +0000 2017,289115,We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT,@184892 We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT,Fri Oct 06 15:35:01 +0000 2017
1170824,who do I contact if I have a compliant about a product. That I already been to store to discuss?,@AppleSupport who do I contact if I have a compliant about a product. That I already been to store to discuss?,Sun Oct 15 13:33:06 +0000 2017,1170823,Send us some details in DM and we'll help in any way we can. https://t.co/GDrqU22YpT,@395367 Send us some details in DM and we'll help in any way we can. https://t.co/GDrqU22YpT,Sun Oct 15 15:08:00 +0000 2017
267751,Hey why does iOS11 make my battery life go from 88% to 24% in three seconds,Hey @AppleSupport why does iOS11 make my battery life go from 88% to 24% in three seconds,Thu Oct 05 23:47:15 +0000 2017,267749,We want to help with your battery. Do you notice this behavior when using specific apps? Let us know to continue.,@179839 We want to help with your battery. Do you notice this behavior when using specific apps? Let us know to continue.,Fri Oct 06 00:27:27 +0000 2017
698846,"cannot share a 16 sec video via text message, but I can upload to Running iOS 11.0.3 https://t.co/v2td4Gfqy0","@AppleSupport cannot share a 16 sec video via text message, but I can upload to @123765 Running iOS 11.0.3 https://t.co/v2td4Gfqy0",Fri Oct 13 02:36:06 +0000 2017,698845,Hey there. Meet us in DM. We'd be happy to work with you there. https://t.co/GDrqU22YpT,@286689 Hey there. Meet us in DM. We'd be happy to work with you there. https://t.co/GDrqU22YpT,Fri Oct 13 02:52:28 +0000 2017
1444492,"hey i am user of 4S it is crazy that though i have no apps my mobile shows storage memry ful,even datastrg shows iamusing284MB","@AppleSupport hey i am user of 4S it is crazy that though i have no apps my mobile shows storage memry ful,even datastrg shows iamusing284MB",Thu Nov 02 13:12:40 +0000 2017,1444491,We've received your DM. Please look for our reply there.,@455201 We've received your DM. Please look for our reply there.,Thu Nov 02 15:36:00 +0000 2017
2110840,"#Apple >10 minutes and 2 hangups to speak to someone at Santa Monica Promenade store, to set appointment because of your absurd call for impossible to read serial numbers - both a major decline in experience, now 12 mins on hold....","@AppleSupport #Apple &gt;10 minutes and 2 hangups to speak to someone at Santa Monica Promenade store, to set appointment because of your absurd call for impossible to read serial  numbers - both a major decline in experience, now 12 mins on hold....",Fri Nov 17 19:48:14 +0000 2017,2110838,"We’d like to try to help. Maybe we can offer some other options to come up with that serial number. Please meet us in DM with the device you are using, and we’ll take a look. https://t.co/GDrqU22YpT","@622671 We’d like to try to help.  Maybe we can offer some other options to come up with that serial number.  Please meet us in DM with the device you are using, and we’ll take a look. https://t.co/GDrqU22YpT",Fri Nov 17 20:56:55 +0000 2017
2593192,I turned my computer on and off and am stuck as the mousepad its still Undiscoverable. Batteries fine. it wont pair into my computer.,I turned my computer on and off and am stuck as the mousepad its still Undiscoverable. Batteries fine. @AppleSupport it wont pair into my computer.,Fri Nov 17 01:54:53 +0000 2017,2593189,"We're here for you. Is this an Apple Brand wireless mouse, or a third-party accessory?","@734383 We're here for you. Is this an Apple Brand wireless mouse, or a third-party accessory?",Fri Nov 17 02:22:30 +0000 2017
1905452,hey is the 6s screen supposed to make a quiet buzzing noise whenever it’s on? already checked for bees so it’s not that,"hey @applesupport is the 6s screen supposed to make a quiet buzzing noise whenever it’s on?

already checked for bees so it’s not that",Wed Oct 25 04:17:19 +0000 2017,1905451,We'd like to take a closer look and listen to what you're seeing with your iPhone. Could you join us in DM with more details? https://t.co/GDrqU22YpT,@567797 We'd like to take a closer look and listen to what you're seeing with your iPhone. Could you join us in DM with more details? https://t.co/GDrqU22YpT,Wed Oct 25 12:46:18 +0000 2017
372887,when I updated my #iPhone7 to #iOS11 CarPlay glitches.,@AppleSupport when I updated my #iPhone7 to #iOS11 CarPlay glitches.,Sun Oct 08 23:03:50 +0000 2017,372886,We'd like to help. What is happening when your iPhone connects? https://t.co/GDrqU22YpT,@204363 We'd like to help. What is happening when your iPhone connects? https://t.co/GDrqU22YpT,Sun Oct 08 23:57:20 +0000 2017
2404906,is there a known issue with keyboard lag in iOS 11.1.1 mine keeps freezing every so often ?,@AppleSupport is there a known issue with keyboard lag in iOS 11.1.1 mine keeps freezing every so often ?,Tue Nov 14 11:23:20 +0000 2017,2404905,We can help! IS this happening in any particular apps or is it system wide? Reply in DM to get started. https://t.co/GDrqU22YpT,@497404 We can help! IS this happening in any particular apps or is it system wide? Reply in DM to get started. https://t.co/GDrqU22YpT,Tue Nov 14 15:04:53 +0000 2017
2427352,"Hey, I need to know my battery’s life.","@AppleSupport Hey, I need to know my battery’s life.",Tue Nov 14 19:26:59 +0000 2017,2427351,"We're happy to help out however we can! What device is this for, and are you noticing an issue with the battery life of the device?","@696974 We're happy to help out however we can! What device is this for, and are you noticing an issue with the battery life of the device?",Tue Nov 14 19:53:00 +0000 2017
1833233,yall wanna explain the homophobia of me not being able to factime my girlfriend but being able to favetime others HM???,@AppleSupport @115858 yall wanna explain the homophobia of me not being able to factime my girlfriend but being able to favetime others HM???,Mon Oct 16 22:16:28 +0000 2017,1833232,"We'd be glad to ensure that you can FaceTime anyone you want. Meet us in DM with what device you're using, & we'll get going. https://t.co/GDrqU22YpT","@533122 We'd be glad to ensure that you can FaceTime anyone you want. Meet us in DM with what device you're using, &amp; we'll get going. https://t.co/GDrqU22YpT",Mon Oct 16 22:26:00 +0000 2017
767422,iPhone 7 Plus battery draining and iPhone 6 Constantly freezing and switching off since I updated to iOS 11.0.2 #apple #iOS11,@AppleSupport iPhone 7 Plus battery draining and iPhone 6 Constantly freezing and switching off since I updated to iOS  11.0.2 #apple #iOS11,Sat Oct 07 09:59:42 +0000 2017,767421,"Battery life is critical to your iPhone experience, and we want to assist. DM us to get started. https://t.co/GDrqU22YpT","@303408 Battery life is critical to your iPhone experience, and we want to assist. DM us to get started. https://t.co/GDrqU22YpT",Sat Oct 07 15:10:52 +0000 2017
2349329,I’m having trouble sending a link to someone via Messenges. Tried several times and it keeps sending it as unclickable text. Any suggestions?,@AppleSupport I’m having trouble sending a link to someone via Messenges. Tried several times and it keeps sending it as unclickable text. Any suggestions?,Mon Nov 13 16:18:55 +0000 2017,2349327,"Let's figure this out. Does this only happen with a specific site, or all sites? Are you copying and pasting the link or sharing it from the browser?","@679098 Let's figure this out. Does this only happen with a specific site, or all sites? Are you copying and pasting the link or sharing it from the browser?",Mon Nov 13 17:22:51 +0000 2017
565006,How can I contact you via email? I am not able to use your chat system or phone. I need to email someone. HELP! Your system refuses to let me do that and it's the ONLY way I can communicate.,@applesupport How can I contact you via email? I am not able to use your chat system or phone. I need to email someone. HELP! Your system refuses to let me do that and it's the ONLY way I can communicate.,Sun Dec 03 00:31:47 +0000 2017,565005,"Thank you for reaching out. We're here to help. Please DM us the specific issue you need assistance with, and we will continue from there. https://t.co/GDrqU22YpT","@252369 Thank you for reaching out. We're here to help. Please DM us the specific issue you need assistance with, and we will continue from there. https://t.co/GDrqU22YpT",Sun Dec 03 00:37:57 +0000 2017
2057864,"Hey , this iOS 11 battery drain is killing me. It will kill your sales if not fixed ASAP! Your products are becoming worthless.","Hey @AppleSupport, this iOS 11 battery drain is killing me. It will kill your sales if not fixed ASAP! Your products are becoming worthless.",Fri Oct 06 22:21:14 +0000 2017,2057863,We’re happy to look into issues with your battery draining more quickly than expected. Can you please message us in DM? https://t.co/GDrqU22YpT,@608616 We’re happy to look into issues with your battery draining more quickly than expected. Can you please message us in DM? https://t.co/GDrqU22YpT,Sat Oct 07 01:08:00 +0000 2017
2015380,when is there going to be some update or something for the “I” problem,@AppleSupport when is there going to be some update or something for the “I️” problem,Sun Nov 05 15:54:15 +0000 2017,2015379,Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,@595952 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 19:28:55 +0000 2017
2139840,DO AN UPDATE. This is annoying. https://t.co/JK5vMV1MH6,@AppleSupport DO AN UPDATE. This is annoying. https://t.co/JK5vMV1MH6,Wed Nov 08 22:05:55 +0000 2017,2139839,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@629305 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 22:31:43 +0000 2017
620123,Hello! I got an 8+ a couple of weeks ago and noticed that auto brightness wasn’t working. After finding where the button should be I found that the option isn’t there. Advice? Thx! https://t.co/IDyMhcWsHY,@AppleSupport Hello! I got an 8+ a couple of weeks ago and noticed that auto brightness wasn’t working. After finding where the button should be I found that the option isn’t there. Advice? Thx! https://t.co/IDyMhcWsHY,Wed Nov 22 16:50:43 +0000 2017,620121,"Hello. We are here to help. What version of iOS do you have? To check, go to Settings > General > About. Thanks.","@141685 Hello. We are here to help. What version of iOS do you have? To check, go to Settings &gt; General &gt; About. Thanks.",Wed Nov 22 17:16:29 +0000 2017
103243,"On iOS 11, the video player shows a scrubbing speed tip every time I scrub for a while. Useful the 1st / 2nd time, but maybe not the gazillionth time. Is there a way to turn it off?","@AppleSupport On iOS 11, the video player shows a scrubbing speed tip every time I scrub for a while. Useful the 1st / 2nd time, but maybe not the gazillionth time. Is there a way to turn it off?",Thu Nov 30 17:23:12 +0000 2017,103242,We’d be glad to look into this with you. Can you start by explaining what app you are using to view the video in DM? These details help us determine where to get started. https://t.co/GDrqU22YpT,@138719 We’d be glad to look into this with you. Can you start by explaining what app you are using to view the video in DM? These details help us determine where to get started. https://t.co/GDrqU22YpT,Thu Nov 30 17:50:00 +0000 2017
2131145,Apple need to fix dis too —> I,Apple need to fix dis too —&gt; I️ @AppleSupport,Wed Nov 08 19:30:33 +0000 2017,2131143,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH,@627216 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH,Wed Nov 08 20:03:00 +0000 2017
990334,ive sent u a dm and still waiting for answers,@AppleSupport ive sent u a dm and still waiting for answers,Wed Oct 11 23:58:43 +0000 2017,990333,We've gotten your DM. Be on the look out for our reply. We'll continue working with you there.,@354585 We've gotten your DM. Be on the look out for our reply. We'll continue working with you there.,Thu Oct 12 00:02:00 +0000 2017
2024563,"iPhone stuck in #HeadPhone mode , any no of switch off & on isnt helping me to remove that mode & phone has gone mute.Pls help","iPhone stuck in #HeadPhone mode @appleSupport , any no of switch off &amp; on isnt helping me to remove that mode &amp; phone has gone mute.Pls help",Mon Nov 06 05:39:56 +0000 2017,2024562,It's important for your iPhone to work as expected. We'd like to help! Let us know in DM which country you're located in. https://t.co/GDrqU22YpT,@539407 It's important for your iPhone to work as expected. We'd like to help! Let us know in DM which country you're located in. https://t.co/GDrqU22YpT,Mon Nov 06 14:41:00 +0000 2017
1002963,I’ve got the iOS 11.0.3 update and my battery is draining so fast. Will there be another update coming out soon???????,@AppleSupport  @115858 I’ve got the iOS 11.0.3 update and my battery is draining so fast. Will there be another update coming out soon???????,Sun Oct 22 11:37:53 +0000 2017,1002962,"We're here for you. Send us a DM with the model of device you're using, and we'll continue there. https://t.co/GDrqU22YpT","@357411 We're here for you. Send us a DM with the model of device you're using, and we'll continue there. https://t.co/GDrqU22YpT",Sun Oct 22 15:05:32 +0000 2017
1449247,My battery drain has been so bad that i turned off the percentage and hope phone won’t shutdown soon.,@AppleSupport My battery  drain has been  so bad that  i turned  off the percentage and hope phone won’t shutdown soon.,Thu Nov 02 15:10:58 +0000 2017,1449246,Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,@456293 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Thu Nov 02 16:46:34 +0000 2017
1068904,my phone keep changing “it” into “i.t” what’s good with that,my phone keep changing “it” into “i.t” what’s good with that @AppleSupport,Mon Oct 23 15:04:16 +0000 2017,1068902,We want to be sure that your spell check functions as you'd expect. We can help! Which iOS are you running currently?,@372242 We want to be sure that your spell check functions as you'd expect. We can help! Which iOS are you running currently?,Mon Oct 23 15:33:31 +0000 2017
1156091,"downloaded ios11, my screen is auto dimming, how do i change this? As the turn off button has gone? #hateit #help","@AppleSupport downloaded ios11, my screen is auto dimming, how do i change this? As the turn off button has gone? #hateit #help",Fri Sep 22 08:03:01 +0000 2017,1156089,"We’d like to help. To turn off Auto-Brightness in iOS 11, go to Settings > General > Accessibility > Display Accommodations.","@391958 We’d like to help. To turn off Auto-Brightness in iOS 11, go to Settings &gt; General &gt; Accessibility &gt; Display Accommodations.",Fri Sep 22 14:27:37 +0000 2017
1290461,"If I wanted to try and pre-order an iPhone X with the upgrade program, would I have to fill out forms before it’s “reserved”?","@AppleSupport If I wanted to try and pre-order an iPhone X with the upgrade program, would I have to fill out forms before it’s “reserved”?",Thu Oct 26 19:20:24 +0000 2017,1290460,Let's get you connected with our sales team for more on the purchase process. They're available here: https://t.co/8yjRd1Xo0i,@264954 Let's get you connected with our sales team for more on the purchase process. They're available here: https://t.co/8yjRd1Xo0i,Thu Oct 26 20:26:05 +0000 2017
2569418,Hi Can I speak with someone regarding an Itunes account issue with two different user accounts and your 90-day rule?,Hi @AppleSupport Can I speak with someone regarding an Itunes account issue with two different user accounts and your 90-day rule?,Fri Nov 03 13:39:38 +0000 2017,2569417,We'll do our best to help out. Send us a DM with more details to get started. https://t.co/GDrqU22YpT,@728749 We'll do our best to help out. Send us a DM with more details to get started. https://t.co/GDrqU22YpT,Fri Nov 03 19:11:37 +0000 2017
1688531,"Yo every time I text the word ""it"" it's always corrected as capitalized. It's driving me crazy. Get it together. 1/2","Yo @AppleSupport every time I text the word ""it"" it's always corrected as capitalized. It's driving me crazy. Get it together. 1/2",Mon Nov 06 17:33:21 +0000 2017,1688530,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@512724 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 20:07:29 +0000 2017
1130598,music app not working on my 7 plus and also not able to updating 11.0.3 getting stuck what I should do,@AppleSupport music app not working on my 7 plus and also not able to updating 11.0.3 getting stuck what I should do,Sun Oct 15 12:16:27 +0000 2017,1130597,Thanks for reaching out to us. Please send us a DM and we can chat with you there. https://t.co/GDrqU22YpT,@386446 Thanks for reaching out to us. Please send us a DM and we can chat with you there. https://t.co/GDrqU22YpT,Sun Oct 15 14:46:00 +0000 2017
1927541,"trying to send back my screen shot so I can get help , what’s going on ? https://t.co/NfZ3yByEP5","@AppleSupport trying to send back my screen shot so I can get help , what’s going on ? https://t.co/NfZ3yByEP5",Tue Oct 31 21:28:41 +0000 2017,1927540,We're happy to pick back up where we've left off. Send us a DM with the link below. https://t.co/GDrqU22YpT,@573650 We're happy to pick back up where we've left off. Send us a DM with the link below. https://t.co/GDrqU22YpT,Tue Oct 31 21:39:30 +0000 2017
940598,Does the AirPort Extreme line of routers require an update to patch KRACK?,@AppleSupport Does the AirPort Extreme line of routers require an update to patch KRACK?,Sat Oct 21 06:04:19 +0000 2017,940597,Our Airport team would love to look into that question with you. Reach out to them here: https://t.co/IBIY3vMgPj,@342981 Our Airport team would love to look into that question with you.  Reach out to them here:  https://t.co/IBIY3vMgPj,Sat Oct 21 15:41:00 +0000 2017
2703213,why am I getting: our Apple ID cannot be updated at this time message when trying to change it on my account? I have signed out of everything and followed your online instructions.,@AppleSupport why am I getting: our Apple ID cannot be updated at this time message when trying to change it on my account? I have signed out of everything and followed your online instructions.,Sun Nov 19 21:29:57 +0000 2017,2703212,We're happy to look into this with you. Send us a DM to get started. https://t.co/GDrqU22YpT,@271157 We're happy to look into this with you. Send us a DM to get started. https://t.co/GDrqU22YpT,Sun Nov 19 21:46:49 +0000 2017
2947059,a staple on my paper just cracked my MacBook screen.........,@AppleSupport a staple on my paper just cracked my MacBook screen.........,Wed Nov 29 14:46:55 +0000 2017,2947058,"We completely understand not wanting to have that kind of damage on your MacBook. Please DM us with the current country you're in, and we'll look into your options. https://t.co/GDrqU22YpT","@813973 We completely understand not wanting to have that kind of damage on your MacBook. Please DM us with the current country you're in, and we'll look into your options. https://t.co/GDrqU22YpT",Wed Nov 29 16:02:38 +0000 2017
368783,11.0.2 has done 3 things to my 6s: 1. I’ve lost all my photos for the past 1.5 years on my phone,@AppleSupport 11.0.2 has done 3 things to my 6s: 1. I’ve lost all my photos for the past 1.5 years on my phone,Sun Oct 08 20:45:07 +0000 2017,368782,We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,@203368 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,Sun Oct 08 21:53:26 +0000 2017
1290474,"I have a quick question about the iPhone X pre order, what time does the pre order start in EST?","@AppleSupport I have a quick question about the iPhone X pre order, what time does the pre order start in EST?",Thu Oct 26 19:22:28 +0000 2017,1290473,"Thanks for reaching out! For questions about pre-orders, reach out to our Online Store Advisors here: https://t.co/8yjRd1Xo0i","@421786 Thanks for reaching out! For questions about pre-orders, reach out to our Online Store Advisors here: https://t.co/8yjRd1Xo0i",Thu Oct 26 20:22:00 +0000 2017
1970834,"you guys have really dropped the ball today...I know it's Halloween but, I worked a 13hr. Day &, you can't get back to me?😓👎👾","@AppleSupport  you guys have really dropped the ball today...I know it's Halloween but, I worked a 13hr. Day &amp;, you can't get back to me?😓👎👾",Wed Nov 01 01:16:32 +0000 2017,1970833,"That's not the experience we want you to have. Please send us a DM, and we'll continue working towards a resolution. https://t.co/GDrqU22YpT","@141212 That's not the experience we want you to have. Please send us a DM, and we'll continue working towards a resolution. https://t.co/GDrqU22YpT",Wed Nov 01 01:32:00 +0000 2017
1961363,Hey ? Why is it when I click the home button on my iPhone 8 I can’t see the time? https://t.co/kVxzmXCcx2,Hey @AppleSupport? Why is it when I click the home button on my iPhone 8 I can’t see the time? https://t.co/kVxzmXCcx2,Wed Oct 18 16:24:43 +0000 2017,1961361,"Let's help. What version of iOS 11 are you using? Next, does this happen every time you view the Lock Screen?","@233116 Let's help. What version of iOS 11 are you using? Next, does this happen every time you view the Lock Screen?",Wed Oct 18 17:11:05 +0000 2017
1516175,#iOS11 #update #iphoneissueswithIOS11 https://t.co/YhBerEXfFU,"@AppleSupport 
#iOS11 #update #iphoneissueswithIOS11 https://t.co/YhBerEXfFU",Fri Nov 03 13:19:30 +0000 2017,1516174,We received your DM and will continue there. https://t.co/GDrqU22YpT,@471776 We received your DM and will continue there. https://t.co/GDrqU22YpT,Fri Nov 03 18:48:31 +0000 2017
2185547,just did the update and my phone is still doing the I thing. Any ideas?,@AppleSupport just did the update and my phone is still doing the I️ thing. Any ideas?,Thu Nov 09 16:44:17 +0000 2017,2185546,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,@640071 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,Thu Nov 09 18:16:27 +0000 2017
1725272,every time I try to type “I” it autocorrects to “A?” What’s wrong?! https://t.co/nuscFa4q5c,@AppleSupport every time I️ try to type “I️” it autocorrects to “A?” What’s wrong?! https://t.co/nuscFa4q5c,Tue Nov 07 02:49:59 +0000 2017,1725271,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,@521806 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Tue Nov 07 04:47:29 +0000 2017
2709134,I have to deal w this 24/7 when trying to open any apps literally wtf https://t.co/dmVZmaQYp8,I have to deal w this 24/7 when trying to open any apps literally wtf @AppleSupport https://t.co/dmVZmaQYp8,Mon Nov 20 01:15:53 +0000 2017,2709132,We want all your apps to work as they should. Let's get this resolved. What iOS are you using? When did these issues start?,@760768 We want all your apps to work as they should. Let's get this resolved. What iOS are you using? When did these issues start?,Mon Nov 20 01:23:00 +0000 2017
1680792,"updated iPhone and reset keyboard settings but ‘A ?’ Still an option, why? When are you going to fix it Apple?","@AppleSupport updated iPhone and reset keyboard settings but  ‘A ?’ Still an option, why? When are you going to fix it Apple?",Mon Nov 06 12:21:59 +0000 2017,1680791,We've received your DM and we'll continue there.,@511064 We've received your DM and we'll continue there.,Mon Nov 06 16:09:00 +0000 2017
2795484,Is there a way to check the overall battery health of my iPhone 6S Plus?,@AppleSupport Is there a way to check the overall battery health of my iPhone 6S Plus?,Tue Nov 21 21:24:15 +0000 2017,2795483,We want to help. DM us and we'll work from there. https://t.co/GDrqU2kzhr,@780074 We want to help. DM us and we'll work from there. https://t.co/GDrqU2kzhr,Tue Nov 21 22:16:54 +0000 2017
2593221,my MacBook Air has the dreaded spinning beach ball. Help please.,@AppleSupport my MacBook Air has the dreaded spinning beach ball. Help please.,Fri Nov 17 01:53:20 +0000 2017,2593219,Thanks for reaching out. We'd like to help. Are you able to force quit the app this issue occurred in? This article has the steps to help: https://t.co/W0vgF3uI0f Let us know and we'll continue to assist.,@734392 Thanks for reaching out. We'd like to help. Are you able to force quit the app this issue occurred in? This article has the steps to help: https://t.co/W0vgF3uI0f Let us know and we'll continue to assist.,Fri Nov 17 02:34:26 +0000 2017
